"Icon","ID","Title","Description","Type","Player Prompt","Objective Proposal Response","In Progress Response","Destination Completion Available Prompt","Destination Completion Available Response","Difficulty Level","Required Level","Achievement Id","Required Achievement Id","Can Be Abandoned","Can Be Shared","Can Fast Travel","Difficulty","Entitlement Id","Exclusive Territory","Experience Reward","Failure Game Event Id","Flag Pvp","Hide Available Map Icon","Hide Incomplete Turnin Marker","Item Reward Name","Item Reward Qty","Max Influence Level","NOTE","NOTES","Npc Destination Id","ORMRelease Active Override","ORMRelease Event Tags","Objective Acceptance Response","Objective Completion Response","Objective On Cooldown Response","Objective Reward","Progression Reward","Push Objective On Req Met","Push Objective On Req Retrigger","Quest Arc Tag","Repeatable","Require All Progression","Required Entitlement Id","Required Faction","Required Game Mode Id","Required World Tags","Reward Type","Reward With Player Level","Schedule Id","Should Reset In Progress Quest On Schedule End","Should Reset On Faction Change","Skip Req Achievment When Invalid","Success Game Event Id","Task","Affinity Rewards","Azoth Reward","Azoth Reward Chance","Azoth Salt","Azoth Salt Chance","Categorical Progression Id","Categorical Progression Reward","Coin Reward Chance","Creature Type","Currency Reward","Cursed Crowns","Cursed Silvers","Emit Telemetry","Event ID","Faction Influence Amount","Faction Influence Src","Faction Reputation","Faction Tokens","Game Event Type","Gear Score Range","Ignore Economy Tracker","Item Reward","Leaderboard Value","Level","Loot Limit Id","Loot Limit Reached Game Event Id","Loot Limit Reached Game Event Keep Overrides","Loot Tags","PVPXP","Remove Status Effect Categories","Remove Status Effects","Reward  Type","Reward Modifier","Rewards Notes","Scheduled Game Event Id","Seasons Xp","Status Effect Id","Territory Standing","Universal Exp Amount","Use Rested Exp","Whisper ID","Xp Of Current Level"
"","12A_MSQ_09_ReturnRegent","Fragments of Truth","Elias Derit wants you to take back news of Hiraeth Peak to Knight-Regent Jin Jae at Prydwen.","Main Story Quest","""You, the Foreman and few others.""","<g id=""male_goodnews"" />Ah, Musa. She's a stubborn one, alright. I'll wager she's still waiting at the mine's entrance. <g id=""male_willcoverit"" />I'll go and try to convince her to come back to town.","<g id=""male_clasphandsGrateful"" />Bring the news of what happened here to Prydwen and get Sage Moira to study those fragments. <g id=""male_wavehandDismissive"" />Don't waste time, now.","Complete the Quest","<g id=""male_goodnews"" />You return. Excellent. Minister Lochnir said I sent you on a fool's errand, <g id=""male_nodunderstand"" />but I can see from your expression you bring dark tidings.","10","","12A_MSQ_09","12A_MSQ_08","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_09_ReturnRegent_Success","12A_MSQ_09_ReturnRegent_Container","","50","1","","","","","","MSQ","4000","","","true","12A_MSQ_09_ReturnRegent_Success","","","","","","","","QuestReward_MB_Bag","","10","","","","","","","","","Armor","","","","","500","2100","","",""
"","12A_MSQ_10_ConfrontLochnir","Source of the Plague","Knight-Regent Jin Jae asks you to bring the recovered tablet fragments to Sage Moira so she can study them for answers and to ask Minister Lochnir about the reports from the mine.","Main Story Quest","""They dug up an ancient tablet.""","<g id=""male_handsHipsDisapprove"" />Such relics are better left in the earth. The ruins of Aeternum hold dangerous secrets <g id=""male_nodunderstand"" />that are best left uncovered.","<g id=""male_realize"" />At this point, we know there is a curse out there. It's time we got some answers.","Complete the Quest","<g id=""male_crossarmsDoubt"" />You return, but without Minister Lochnir. I assume he claimed he was too busy with his preparations?","10","","12A_MSQ_10","12A_MSQ_09","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_10_ConfrontLochnir_Success","12A_MSQ_10_ConfrontLochnir_Container","","25","1","","","","","","MSQ-","1000","","","true","12A_MSQ_10_ConfrontLochnir_Success","","","","","","","","","","10","","","","","","","","","Armor","","","","","500","1700","","",""
"","12A_MSQ_10_ConfrontLochnir_alt","Source of the Plague","Knight-Regent Jin Jae asks you to bring the recovered tablet fragments to Sage Moira so she can study them for answers and to ask Minister Lochnir about the reports from the mine.","Main Story Quest","""They dug up an ancient tablet.""","<g id=""male_handsHipsDisapprove"" />Such relics are better left in the earth. The ruins of Aeternum hold dangerous secrets <g id=""male_nodunderstand"" />that are best left uncovered.","<g id=""male_realize"" />At this point, we know there is a curse out there. It's time we got some answers.","Complete the Quest","<g id=""male_crossarmsDoubt"" />You return, but without Minister Lochnir. I assume he claimed he was too busy with his preparations?","10","","12A_MSQ_10","12A_MSQ_09","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_10_ConfrontLochnir_Success_alt","12A_MSQ_10_ConfrontLochnir_Container","","25","1","","","","","","MSQ-","1000","","","true","12A_MSQ_10_ConfrontLochnir_Success_alt","","","","","","","","","","10","","","","","","","","","Armor","","","","","250","1700","","",""
"","12A_MSQ_12_CampTutorial","Knight in the North","Knight-Regent Jin Jae is beginning to trust you. She's asked you to join Ser Payne Bennett in challenging the Pirates encamped at Brysedd Shore.","Main Story Quest","""Yes, I fought them myself.""","<g id=""male_pointsoutthere"" />These pirates could only have come from the Brysedd Shore to the north. <g id=""male_handsHipsConsider"" priority=""high"" />There was a den of brigands there, and now they are apparently Lost.","<g id=""female_nodyes"" />You will find Ser Payne and his squire at Brysedd Shore. I have no doubt your support will be welcome.","Complete the Quest","<g id=""female_nodRelieved"" />Ah, you're back! I'm at a bit of a loss here. A few months ago, <g id=""male_gestureright"" />this barren beach had nothing but a smattering of pirates.","10","","12A_MSQ_12","12A_MSQ_10","0","","","","","0","","","","","TRUE","PotionHealthT2","5","","","","12_SerPayneBennett_03","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_12_CampTutorial_Success","12A_MSQ_12_CampTutorial_Container","","50","1","","","","","","MSQ","4000","","","true","12A_MSQ_12_CampTutorial_Success","","","","","","","","QuestReward_WW_Gloves_Light","","10","","","","","","","","","Armor","","","","","250","2200","","",""
"","12A_MSQ_13_StormBeach","Brigands on the Beach","Ser Payne has asked you to use unusual methods to fight the filthy Lost pirates. Cut off their supplies and set their boats adrift!","Main Story Quest","""You think they'll honor that?""","<g id=""male_realize"" />Oh, well, yes, good point. <g id=""female_shrugnothingicando"" />I suppose our options will be more limited, then.","<g id=""female_smackfist"" /> Strike a blow to the pirates' supply lines. <g id=""female_nodyes"" />That'll shake them up! Honor and duty, my friend, honor and duty!","Complete the Quest","<g id=""female_cheerFistpump"" />Bravo, my bold friend! <g id=""female_shrugnothingicando"" />I feared the pirates would overwhelm you, <g id=""male_complimentplayer"" />but it seems you are nigh unstoppable.","11","","12A_MSQ_13","12A_MSQ_12","0","","","","","0","","","","","TRUE","CRX_RewardContainerT2_Footwear_15","1","","","","12_SerPayneBennett_03","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_13_StormBeach_Success","12A_MSQ_13_StormBeach_Container","","50","1","","","","","","MSQ","4100","","","true","12A_MSQ_13_StormBeach_Success","","","","","","","","QuestReward_MB_GreatAxe","","11","","","","","","","","","Armor","","","","","500","2300","","",""
"","12A_MSQ_15_DefeatNavigator","A Pirate's Plan","Grace O'Malley knows what's summoning the Lost. Go into the Pirates' den and destroy the evil altar.","Main Story Quest","""Yes, she's on our side.""","<g id=""male_nodunderstand"" />Very well, then. If she's to be believed, <g id=""male_converseright"" />the source of this plague on our lands may well be inside. You'll have to hear her account yourself.","<g id=""female_shrugnothingicando"" />Charging into the pirates' compound could very well be a foolhardy notion. <g id=""male_compliment"" />I trust your judgment, however.","Complete the Quest","<g id=""male_handsHipsDisapprove"" priority=""high""/> No surprise there. Miss O'Malley gets what she wants and disappears. <g id=""female_liftHandsXs"" />I do hope your courage accomplished more than padding her coin purse.","12","","12A_MSQ_15","12A_MSQ_13","0","","","","","0","","","","","TRUE","CRX_RewardContainerT2_Legwear_15","1","","","","12_SerPayneBennett_03","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_15_DefeatNavigator_Success","12A_MSQ_15_DefeatNavigator_Container","","200","1","","","","","","MSQ","4200","","","true","12A_MSQ_15_DefeatNavigator_Success","","","","","","","","CRX_QuestReward_MB_IceGauntlet","","12","","","","","","","","","Armor","","","","","250","2500","","",""
"","12A_MSQ_16_FastTravel","Report to Prydwen","Ser Payne Bennett has asked you to use the Spirit Shrine to get to Prydwen quickly and warn the Regent about the Lost Pirates.","Main Story Quest","""Yes, it drew the Lost.""","<g id=""male_think"" />Interesting. Perhaps that's why we're seeing even fewer of the scoundrels coming ashore than before.","<g id=""male_spreadarmsCalm"" /> I’ll stay here to contain these foul brigands. <g id=""male_compliment"" />You take word to the Knight-Regent. Good fortune to you, my stalwart friend!","Complete the Quest","<g id=""male_willcoverit"" />Hm. I have to confess, seeing you return brings me a great deal of relief. <g id=""female_nodyes"" />I need people I can trust… now more than ever.","12","","12A_MSQ_16","12A_MSQ_15","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_16_FastTravel_Success","12A_MSQ_16_FastTravel_Container","","10","1","","","","","","MSQ-","1050","","","true","12A_MSQ_16_FastTravel_Success","","","","","","","","","","12","","","","","","","","","Armor","","","","","500","2000","","",""
"","12A_MSQ_17_LochnirsNotes","Relics of the Ancients","Regent Jin Jae has asked you to work with Sage Moira to determine if there is any connection between the tablet from the mine and the altar in the pirate's den.","Main Story Quest","""Yes, we should ask Sage Moira.""","<g id=""female_nodyes"" /> Exactly. She's been studying the fragments you brought back from the mine for a while. <g id=""female_shrugnothingicando"" />Surely, she's learned something.","<g id=""male_secretiveshort"" />Please. For now, let's keep this talk of Minister Lochnir between us. <g id=""female_headshakeSmall"" />Don't even speak of it to Moira.","Complete the Quest","<g id=""litearmor_willcoverit"" />I'm thankful to have found you, young one. <g id=""female_shrugnothingicando"" />I fear I may have missed some additional clues on the fragments. <g id=""litearmor_nodunderstand"" />I came after you right away.","13","","12A_MSQ_17","12A_MSQ_16","0","","","","","0","","","","","TRUE","amuletmonarchsblufft3","1","","","","12_MB_Moira_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_17_LochnirsNotes_Success","12A_MSQ_17_LochnirsNotes_Container","","50","1","","","","","","MSQ","4300","","","true","12A_MSQ_17_LochnirsNotes_Success","","","","","","","","QuestReward_MB_Pants_Heavy","","13","","","","","","","","","Armor","","","","","250","2700","","",""
"","12A_MSQ_18_InspectStatue","The Mystery of Minister Lochnir","Moira now believes the Ancient tablet was taken from the ruins of Antares. She's asking you to search for any clues relating to the tablet, the Lost, or Minister Lochnir.","Main Story Quest","""We need to stop him.""","<g id=""litearmor_nodunderstand"" />Yes, that much is clear. But we cannot leave yet. <g id=""female_shrugnothingicando"" />In my further study of the fragments, <g id=""litearmor_youknow"" />I saw new clues - the tablet's not from Khalladan, but rather Antares.","<g id=""litearmor_think"" />Controlling the Lost, why would Lochnir want to do such a thing?","Complete the Quest","<g id=""litearmor_lifthandsxs"" />Your friend Grace has come with dire news from Prydwen, but first, <g id=""litearmor_willcoverit"" />you have to tell me what you found. Any further clues to Lochnir's plans?","14","","12A_MSQ_18","12A_MSQ_17","0","","","","","0","","","","","TRUE","CRX_RewardContainerT2_Handwear_15","1","","","","12_MB_Moira_03","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_18_InspectStatue_Success","12A_MSQ_18_InspectStatue_Container","","50","1","","","","","","MSQ","4400","","","true","12A_MSQ_18_InspectStatue_Success","","","","","","","","CRX_QuestReward_MB_Hatchet","","14","","","","","","","","","Armor","","","","","500","2900","","",""
"","12A_MSQ_19_MeetPercilla","The True Threat","Grace O'Malley has asked you to share the truth about Lochnir with the Knight-Regent at Preiddeu Farms.","Main Story Quest","""What does she want us to do?""","<g id=""grace_shrugDontcare"" />I don't know she's thinking that far ahead, yet. She just hopped on her horse and rode off, <g id=""grace_handheart"" />shouting at me to find you and meet her at Preiddeu Farms.","<g id=""litearmor_concerns"" priority=""high"" />I pray that this business turns out to be less worrisome than it seems. <g id=""litearmor_shrugbrief"" />So much hope in the air of late, I'd hate to see it dashed.","Complete the Quest","<g id=""female_disagreeCrossarms"" />If you're expecting to have more luck plying me for answers than the Knight-Regent, think again. <g id=""female_shrugDontcare"" />I don't know you and <g id=""male_wavehandDismissive"" />I sure as hell don't owe you anything.","14","","12A_MSQ_19","12A_MSQ_18","0","","","","","0","","","","","TRUE","PotionHealthT2","5","","","","12_PercillaWallen","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_19_MeetPercilla_Success","12A_MSQ_19_MeetPercilla_Container","","50","1","","","","","","MSQ","4400","","","true","12A_MSQ_19_MeetPercilla_Success","","","","","","","","QuestReward_WW_Helm_Light","","14","","","","","","","","","Armor","","","","","500","2900","","",""
"","12A_MSQ_20_CollectCrown","Broken Oath","The former knight Percilla Wallen suggests you investigate Teyrnon Keep to learn more about the return of the true heir, Ser Gawain.","Main Story Quest","""All the knights have fallen Lost?""","<g id=""female_nodyes"" />I believe that to be the case, though some may remain. <g id=""female_shrugnothingicando"" />I left one day, and I haven't gone back.","<g id=""g_female_gesturebothhands"" />To be perfectly clear, I'm not advising you to visit Teyrnon Keep. <g id=""male_nodunderstand"" />It would be much better to walk away, find another place on Aeternum where you can be safe.","Complete the Quest","<g id=""male_pointBlame"" />Are you happy now? If you've been to Teyrnon Keep, I'm assuming you know the truth. <g id=""female_shrugNothingicando"" />Ser Gawain is Lost, and he and Lochnir <g id=""male_nodunderstand"" />intend to rule a Lost kingdom.","15","","12A_MSQ_20","12A_MSQ_19","0","","","","","0","","","","","TRUE","CRX_RewardContainerT2_Chestwear_15","1","","","","12_PercillaWallen","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_20_CollectCrown_Success","12A_MSQ_20_CollectCrown_Container","","20","1","","","","","","MSQ","4500","","","true","12A_MSQ_20_CollectCrown_Success","","","","","","","","QuestReward_MB_Warhammer","","15","","","","","","","","","Armor","","","","","500","3300","","",""
"","12A_MSQ_21_FindGrace","Kingdom of the Lost","Percilla Wallen has advised you meet Grace and stay informed of her latest findings at Deadman's Shrine.","Main Story Quest","""I'm sure it's hard for you both.""","<g id=""male_secretiveshort"" />Heh, there are some benefits to being new to the island, aren't there? <g id=""male_complimentplayer"" />Maybe fate has ordained you to be the one to shoulder this burden.","<g id=""female_handsonhipsShakehead"" priority=""high"" />It's too much to bear. If I dwell on all this, I'll lose hope, and then fall Lost. That may well be the fate of all on Aeternum, in the end.","Complete the Quest","<g id=""grace_welcome"" />About time I got some reinforcements down here! <g id=""grace_convince2"" />Remember that Lost pirate den in the north? That's a small affair compared to this place.","15","","12A_MSQ_21","12A_MSQ_20","0","","","","","0","","","","","TRUE","","0","","","","12_MB_Grace_03","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_21_FindGrace_Success","12A_MSQ_21_FindGrace_Container","","10","1","","","","","","MSQ-","1125","","","true","12A_MSQ_21_FindGrace_Success","","","","","","","","","","15","","","","","","","","","Armor","","","","","500","2600","","",""
"","12A_MSQ_22_DestroyShrine","The Plot against Prydwen","Stop the Lost fleet from leaving Scallywag Bay. Start with their explosives and then destroy their altar.","Main Story Quest","""We have to stop them.""","<g id=""grace_proud"" />Well, we've discussed this partnership before, haven't we? I get the lay of the land, and <g id=""grace_smackfist"" />you do the battling part.","<g id=""grace_consider"" priority=""high""/>I'll be heading north, and I hope you'll follow soon. I look forward to hearing your stories at the Prydwen tavern.","Complete the Quest","<g id=""yonas_spreadarms002"" />Surprised to see me, are you? Brushing the dirt from my armor was no easy task, <g id=""yonas_noddingSlow"" />but after your friend Grace told me you were here alone, I had to come.","16","","12A_MSQ_22","12A_MSQ_21","0","","","","","0","","","","","TRUE","HoningStoneT2","3","","","","12_PercillaWallen_01","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_22_DestroyShrine_Success","12A_MSQ_22_DestroyShrine_Container","","20","1","","","","","","MSQ","4600","","","true","12A_MSQ_22_DestroyShrine_Success","","","","","","","","QuestReward_MB_Chest_Heavy","","16","","","","","","","","","Armor","","","","","250","3000","","",""
"","12A_MSQ_23_ToTower","Corbenic Castle","Percilla Wallen suspects Ser Gawain, the True Heir and Lochnir, the scheming minister, have gone to Corbenic Castle. Meet her there.","Main Story Quest","""I like where this is going.""","<g id=""yonas_nodBig"" />I thought you might. It is indeed best for Prydwen that the Knight-Regent is safe and fortifying the keep. <g id=""yonas_handHeartLove"" />You and I are more… expendable.","Meet me at Corbenic Castle. We'll put an end to all this madness!","Complete the Quest","<g id=""yonas_gesturebothhands"" />Here we are, home to one of King Artorius's greatest knights, and his heir. <g id=""yonas_nodSlight"" />It was a bastion of valor back then… today, <g id=""yonas_shrug"" />it's a monument to darkness.","16","","12A_MSQ_23","12A_MSQ_22","0","","","","","0","","","","","TRUE","PotionHealthT2","10","","","","12_PercillaWallen_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_23_ToTower_Success","12A_MSQ_23_ToTower_Container","","20","1","","","","","","MSQ","4600","","","true","12A_MSQ_23_ToTower_Success","","","","","","","","QuestReward_MB_GreatSword","","16","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_24_DefeatGawain","Lost Legacy","The time of judgement is nigh. Confront Ser Gawain, the True Heir and the pestilent Minister Lochnir at Corbenic Castle.","Main Story Quest","""You don't have to come.""","No, but I do. <g id=""yonas_rightfist"" />This is my duty, and I am sworn to it. <g id=""yonas_explain01"" />You can attack from the gate, and I will use a hidden entrance on the other side of the castle.","<g id=""yonas_nod"" />Do what must be done. You're the only one who can stop them!","Complete the Quest","<g id=""yonas_explain01"" />I am sorry I arrived late to Gawain's hall. The Lost knights fought fiercely, and with cold resolve. <g id=""yonas_noddingSubtle"" />I arrived only in time to see Lochnir fall.","16","","12A_MSQ_24","12A_MSQ_23","0","","","","","0","","","","","TRUE","","0","","Soul Trial","","12_PercillaWallen_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_24_DefeatGawain_Success","12A_MSQ_24_DefeatGawain_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_24_DefeatGawain_Success","","","","","","","","CRX_QuestReward_MB_Flail","","17","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_25_CrownRegent","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && !Archetype_Mercenary && !Archetype_Warmonger && !Archetype_Tracker && !Archetype_Musketeer && !Archetype_Occultist && !Archetype_Theurgist && !Archetype_Wanderer","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success","","","","","","","","QuestReward_MB_Shield","","17","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_25_CrownRegent_destroyer","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && Archetype_Warmonger","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success_destroyer","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success_destroyer","","","","","","","","CRX_QuestReward_ArcTyp_MB_2hWarhammer","","17","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_25_CrownRegent_musketeer","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && Archetype_Musketeer","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success_musketeer","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success_musketeer","","","","","","","","CRX_QuestReward_ArcTyp_MB_2hMusket","","17","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_25_CrownRegent_mystic","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && Archetype_Theurgist","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success_mystic","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success_mystic","","","","","","","","CRX_QuestReward_ArcTyp_MB_2hStaffLife","","17","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_25_CrownRegent_occultist","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && Archetype_Occultist","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success_occultist","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success_occultist","","","","","","","","CRX_QuestReward_ArcTyp_MB_1hGauntletIce","","17","","","","","","","","","Armor","","","","","250","3000","","",""
"","12A_MSQ_25_CrownRegent_ranger","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && Archetype_Tracker","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success_ranger","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success_ranger","","","","","","","","CRX_QuestReward_ArcTyp_MB_2hSpear","","17","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_25_CrownRegent_soldier","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && Archetype_Mercenary","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success_soldier","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success_soldier","","","","","","","","CRX_QuestReward_ArcTyp_MB_1hHatchet","","17","","","","","","","","","Armor","","","","","500","3000","","",""
"","12A_MSQ_25_CrownRegent_swordsman","A True Leader","Ser Gawain and Lochnir have been vanquished. In the absence of the True Heir, find a True Ruler for the crown.","Main Story Quest","""She'll remain the Regent now.""","<g id=""yonas_noddingheadApproval"" />Of course. She has led us admirably for many decades now, <g id=""yonas_lefthand"" />and the people adore her, probably even more after this.","<g id=""yonas_shakehead"" />Do not tarry here long, my friend. The Lost will return, and even if they're less driven, they will be a threat in numbers.","Complete the Quest","<g id=""male_clasphandsGrateful"" />I'm glad you made it. We waited as long as we could. <g id=""female_shrugnothingicando"" />I think the people of Prydwen <g id=""female_nodyes"" />wanted to ensure all the preparations for Gawain were put to use.","17","","12A_MSQ_25","12A_MSQ_24 && Archetype_Wanderer","0","","","","","0","","","","","TRUE","","0","","","","12_RegentJinJae_02","","","","","","","","","","","","","","","","","","false","","","","","12A_MSQ_25_CrownRegent_Success_swordsman","12A_MSQ_25_CrownRegent_Container","","50","1","","","","","","MSQ","4700","","","true","12A_MSQ_25_CrownRegent_Success_swordsman","","","","","","","","CRX_QuestReward_ArcTyp_MB_2hBlunderbuss","","17","","","","","","","","","Armor","","","","","500","3000","","",""
